Horario,Dia,Data,Clube_1,Clube_2,Vencedor,Rodada,pos,Rodada_Num,Arena,Gols_Clube_1,Gols_Clube_2,Estado_Clube_1,Estado_Clube_2
18:30:00,Domingo,2010-09-05,Atlético-MG,São Paulo,São Paulo,19ª Rodada,3,19,Ipatingão,2,3,MG,SP
22:00:00,Quarta-feira,2010-09-08,Athlético-PR,Corinthians,-,20ª Rodada,3,20,Arena da Baixada,1,1,PR,SP
22:00:00,Quarta-feira,2010-09-08,Vitória,Palmeiras,-,20ª Rodada,3,20,Barradão,1,1,ES,SP
19:30:00,Quarta-feira,2010-09-08,Cruzeiro,Internacional,Cruzeiro,20ª Rodada,3,20,Parque do Sabiá,1,0,MG,RS
19:30:00,Quarta-feira,2010-09-08,Fluminense,Ceará,Fluminense,20ª Rodada,3,20,Engenhão,3,1,RJ,CE
19:30:00,Quarta-feira,2010-09-08,Goiás,Guarani,Goiás,20ª Rodada,3,20,Serra Dourada,3,1,GO,SP
19:30:00,Quarta-feira,2010-09-08,Grêmio,Atlético-GO,Grêmio,20ª Rodada,3,20,Olímpico Monumental,2,0,RS,GO
22:00:00,Quarta-feira,2010-09-08,São Paulo,Flamengo,São Paulo,20ª Rodada,3,20,Morumbi,2,0,SP,RJ
21:00:00,Quinta-feira,2010-09-09,Vasco,Atlético-MG,-,20ª Rodada,3,20,São Januário,1,1,RJ,MG
21:00:00,Quinta-feira,2010-09-09,Grêmio Prudente,Avaí,-,20ª Rodada,3,20,Prudentão,1,1,SP,SC
21:00:00,Quinta-feira,2010-09-09,Santos,Botafogo-RJ,Botafogo-RJ,20ª Rodada,3,20,Pacaembu,0,1,SP,RJ
18:30:00,Sábado,2010-09-11,Flamengo,Vitória,-,21ª Rodada,3,21,Raulino de Oliveira,2,2,RJ,ES
18:30:00,Sábado,2010-09-11,Atlético-GO,Fluminense,Atlético-GO,21ª Rodada,3,21,Serra Dourada,2,1,GO,RJ
18:30:00,Sábado,2010-09-11,Corinthians,Grêmio,Grêmio,21ª Rodada,3,21,Pacaembu,0,1,SP,RS
18:30:00,Domingo,2010-09-12,Internacional,Goiás,-,21ª Rodada,3,21,Beira Rio,0,0,RS,GO
16:00:00,Domingo,2010-09-12,Palmeiras,Vasco,-,21ª Rodada,3,21,Pacaembu,0,0,SP,RJ
16:00:00,Domingo,2010-09-12,Atlético-MG,Grêmio Prudente,Atlético-MG,21ª Rodada,3,21,Arena do Jacaré,1,0,MG,SP
16:00:00,Domingo,2010-09-12,Botafogo-RJ,São Paulo,Botafogo-RJ,21ª Rodada,3,21,Engenhão,2,0,RJ,SP
18:30:00,Domingo,2010-09-12,Ceará,Santos,Ceará,21ª Rodada,3,21,Castelão,2,1,CE,SP
16:00:00,Domingo,2010-09-12,Avaí,Cruzeiro,Cruzeiro,21ª Rodada,3,21,Ressacada,1,2,SC,MG
18:30:00,Domingo,2010-09-12,Guarani,Athlético-PR,Guarani,21ª Rodada,3,21,Brinco de Ouro,1,0,SP,PR
22:00:00,Quarta-feira,2010-09-15,Vitória,Ceará,-,22ª Rodada,3,22,Barradão,0,0,ES,CE
19:30:00,Quarta-feira,2010-09-15,Athlético-PR,Atlético-MG,Athlético-PR,22ª Rodada,3,22,Arena da Baixada,2,1,PR,MG
22:00:00,Quarta-feira,2010-09-15,Fluminense,Corinthians,Corinthians,22ª Rodada,3,22,Engenhão,1,2,RJ,SP
19:30:00,Quarta-feira,2010-09-15,Cruzeiro,Guarani,Cruzeiro,22ª Rodada,3,22,Arena do Jacaré,4,2,MG,SP
22:00:00,Quarta-feira,2010-09-15,Grêmio Prudente,Flamengo,Flamengo,22ª Rodada,3,22,Prudentão,1,2,SP,RJ
19:30:00,Quarta-feira,2010-09-15,Goiás,Botafogo-RJ,Goiás,22ª Rodada,3,22,Serra Dourada,4,1,GO,RJ
22:00:00,Quarta-feira,2010-09-15,Grêmio,Palmeiras,Palmeiras,22ª Rodada,3,22,Olímpico Monumental,1,2,RS,SP
19:30:00,Quarta-feira,2010-09-15,Santos,Atlético-GO,Santos,22ª Rodada,3,22,Vila Belmiro,4,2,SP,GO
21:00:00,Quinta-feira,2010-09-16,Vasco,Avaí,-,22ª Rodada,3,22,São Januário,1,1,RJ,SC
21:00:00,Quinta-feira,2010-09-16,São Paulo,Internacional,Internacional,22ª Rodada,3,22,Morumbi,1,3,SP,RS
18:00:00,Sábado,2010-09-18,Botafogo-RJ,Cruzeiro,-,23ª Rodada,3,23,Engenhão,2,2,RJ,MG
18:00:00,Sábado,2010-09-18,Atlético-GO,Athlético-PR,Athlético-PR,23ª Rodada,3,23,Serra Dourada,1,2,GO,PR
18:00:00,Sábado,2010-09-18,Corinthians,Grêmio Prudente,Corinthians,23ª Rodada,3,23,Pacaembu,3,0,SP,SP
18:30:00,Domingo,2010-09-19,Flamengo,Fluminense,-,23ª Rodada,3,23,Engenhão,3,3,RJ,RJ
18:30:00,Domingo,2010-09-19,Ceará,Goiás,-,23ª Rodada,3,23,Castelão,1,1,CE,GO
16:00:00,Domingo,2010-09-19,Guarani,Santos,-,23ª Rodada,3,23,Brinco de Ouro,0,0,SP,SP
18:30:00,Domingo,2010-09-19,Avaí,Grêmio,Grêmio,23ª Rodada,3,23,Ressacada,0,3,SC,RS
16:00:00,Domingo,2010-09-19,Internacional,Vasco,Internacional,23ª Rodada,3,23,Beira Rio,1,0,RS,RJ
16:00:00,Domingo,2010-09-19,Palmeiras,São Paulo,São Paulo,23ª Rodada,3,23,Pacaembu,0,2,SP,SP
16:00:00,Domingo,2010-09-19,Atlético-MG,Vitória,Vitória,23ª Rodada,3,23,Arena do Jacaré,2,3,MG,ES
21:00:00,Quarta-feira,2010-09-22,Vasco,Botafogo-RJ,-,24ª Rodada,3,24,Engenhão,2,2,RJ,RJ
22:00:00,Quarta-feira,2010-09-22,Grêmio,Flamengo,-,24ª Rodada,3,24,Olímpico Monumental,2,2,RS,RJ
19:30:00,Quarta-feira,2010-09-22,Goiás,Atlético-GO,Atlético-GO,24ª Rodada,3,24,Serra Dourada,1,3,GO,GO
22:00:00,Quarta-feira,2010-09-22,Athlético-PR,Internacional,Athlético-PR,24ª Rodada,3,24,Arena da Baixada,1,0,PR,RS
22:00:00,Quarta-feira,2010-09-22,Santos,Corinthians,Corinthians,24ª Rodada,3,24,Vila Belmiro,2,3,SP,SP
19:30:00,Quarta-feira,2010-09-22,Cruzeiro,Ceará,Cruzeiro,24ª Rodada,3,24,Arena do Jacaré,2,0,MG,CE
19:30:00,Quarta-feira,2010-09-22,Grêmio Prudente,Palmeiras,Palmeiras,24ª Rodada,3,24,Prudentão,0,1,SP,SP
19:30:00,Quarta-feira,2010-09-22,São Paulo,Guarani,São Paulo,24ª Rodada,3,24,Morumbi,2,1,SP,SP
21:00:00,Quinta-feira,2010-09-23,Fluminense,Atlético-MG,Fluminense,24ª Rodada,3,24,Engenhão,5,1,RJ,MG
21:00:00,Quinta-feira,2010-09-23,Vitória,Avaí,Vitória,24ª Rodada,3,24,Barradão,3,0,ES,SC
18:30:00,Sábado,2010-09-25,Atlético-GO,Grêmio Prudente,Atlético-GO,25ª Rodada,3,25,Serra Dourada,3,0,GO,SP
18:30:00,Sábado,2010-09-25,São Paulo,Goiás,Goiás,25ª Rodada,3,25,Morumbi,0,3,SP,GO
18:30:00,Sábado,2010-09-25,Guarani,Vasco,Guarani,25ª Rodada,3,25,Brinco de Ouro,1,0,SP,RJ
18:30:00,Sábado,2010-09-25,Flamengo,Palmeiras,Palmeiras,25ª Rodada,3,25,Engenhão,1,3,RJ,SP
18:30:00,Sábado,2010-09-25,Santos,Cruzeiro,Santos,25ª Rodada,3,25,Arena Barueri,4,1,SP,MG
16:00:00,Domingo,2010-09-26,Botafogo-RJ,Athlético-PR,-,25ª Rodada,3,25,Engenhão,1,1,RJ,PR
18:30:00,Domingo,2010-09-26,Avaí,Ceará,Avaí,25ª Rodada,3,25,Ressacada,5,0,SC,CE
16:00:00,Domingo,2010-09-26,Vitória,Fluminense,Fluminense,25ª Rodada,3,25,Barradão,1,2,ES,RJ
18:30:00,Domingo,2010-09-26,Atlético-MG,Grêmio,Grêmio,25ª Rodada,3,25,Arena do Jacaré,1,2,MG,RS
16:00:00,Domingo,2010-09-26,Internacional,Corinthians,Internacional,25ª Rodada,3,25,Beira Rio,3,2,RS,SP
21h10,Terça-feira,2010-09-28,Goiás,Flamengo,-,26ª Rodada,3,26,Serra Dourada,1,1,GO,RJ
21:00:00,Terça-feira,2010-09-28,Vasco,Santos,Vasco,26ª Rodada,3,26,São Januário,3,1,RJ,SP
22:00:00,Quarta-feira,2010-09-29,Ceará,Atlético-MG,-,26ª Rodada,3,26,Castelão,0,0,CE,MG
22:00:00,Quarta-feira,2010-09-29,Corinthians,Botafogo-RJ,-,26ª Rodada,3,26,Pacaembu,1,1,SP,RJ
19:30:00,Quarta-feira,2010-09-29,Athlético-PR,Vitória,Athlético-PR,26ª Rodada,3,26,Arena da Baixada,1,0,PR,ES
19:30:00,Quarta-feira,2010-09-29,Cruzeiro,Atlético-GO,Cruzeiro,26ª Rodada,3,26,Arena do Jacaré,3,0,MG,GO
21:00:00,Quarta-feira,2010-09-29,Fluminense,Avaí,Fluminense,26ª Rodada,3,26,Raulino de Oliveira,1,0,RJ,SC
22:00:00,Quarta-feira,2010-09-29,Grêmio,São Paulo,Grêmio,26ª Rodada,3,26,Olímpico Monumental,4,2,RS,SP
19:30:00,Quarta-feira,2010-09-29,Grêmio Prudente,Guarani,Grêmio Prudente,26ª Rodada,3,26,Prudentão,4,2,SP,SP
19:30:00,Quarta-feira,2010-09-29,Palmeiras,Internacional,Palmeiras,26ª Rodada,3,26,Arena Barueri,2,0,SP,RS
21:00:00,Sexta-feira,2010-10-01,Vasco,Goiás,Vasco,27ª Rodada,3,27,São Januário,3,2,RJ,GO
18:30:00,Sábado,2010-10-02,Cruzeiro,Athlético-PR,-,27ª Rodada,3,27,Arena do Jacaré,0,0,MG,PR
16:00:00,Sábado,2010-10-02,Corinthians,Ceará,-,27ª Rodada,3,27,Pacaembu,2,2,SP,CE
18:30:00,Sábado,2010-10-02,Botafogo-RJ,Flamengo,-,27ª Rodada,3,27,Engenhão,1,1,RJ,RJ
16:00:00,Sábado,2010-10-02,Grêmio Prudente,Fluminense,-,27ª Rodada,3,27,Prudentão,1,1,SP,RJ
16:00:00,Sábado,2010-10-02,Santos,Palmeiras,-,27ª Rodada,3,27,Vila Belmiro,1,1,SP,SP
21:00:00,Sábado,2010-10-02,Avaí,São Paulo,-,27ª Rodada,3,27,Ressacada,0,0,SC,SP
21:00:00,Sábado,2010-10-02,Atlético-GO,Atlético-MG,Atlético-MG,27ª Rodada,3,27,Serra Dourada,2,3,GO,MG
16:00:00,Sábado,2010-10-02,Vitória,Grêmio,Grêmio,27ª Rodada,3,27,Barradão,0,3,ES,RS
18:30:00,Sábado,2010-10-02,Internacional,Guarani,Internacional,27ª Rodada,3,27,Beira Rio,3,0,RS,SP
19:30:00,Quarta-feira,2010-10-06,Guarani,Botafogo-RJ,-,28ª Rodada,3,28,Brinco de Ouro,1,1,SP,RJ
21h50,Quarta-feira,2010-10-06,Athlético-PR,Vasco,-,28ª Rodada,3,28,Arena da Baixada,0,0,PR,RJ
21h50,Quarta-feira,2010-10-06,Atlético-MG,Corinthians,Atlético-MG,28ª Rodada,3,28,Arena do Jacaré,2,1,MG,SP
21h50,Quarta-feira,2010-10-06,Ceará,Internacional,Ceará,28ª Rodada,3,28,Castelão,1,0,CE,RS
19:30:00,Quarta-feira,2010-10-06,Grêmio,Grêmio Prudente,Grêmio,28ª Rodada,3,28,Olímpico Monumental,4,0,RS,SP
19:30:00,Quarta-feira,2010-10-06,Fluminense,Santos,Santos,28ª Rodada,3,28,Engenhão,0,3,RJ,SP
21h50,Quarta-feira,2010-10-06,São Paulo,Vitória,São Paulo,28ª Rodada,3,28,Arena Barueri,2,0,SP,ES
21:00:00,Quinta-feira,2010-10-07,Goiás,Cruzeiro,Cruzeiro,28ª Rodada,3,28,Serra Dourada,0,1,GO,MG
21:00:00,Quinta-feira,2010-10-07,Flamengo,Atlético-GO,Flamengo,28ª Rodada,3,28,Raulino de Oliveira,2,0,RJ,GO
21:00:00,Quinta-feira,2010-10-07,Palmeiras,Avaí,Palmeiras,28ª Rodada,3,28,Pacaembu,4,1,SP,SC
18:30:00,Sábado,2010-10-09,Vasco,Grêmio,-,29ª Rodada,3,29,São Januário,3,3,RJ,RS
18:30:00,Sábado,2010-10-09,Santos,Athlético-PR,Santos,29ª Rodada,3,29,Vila Belmiro,2,0,SP,PR
18:30:00,Sábado,2010-10-09,Grêmio Prudente,São Paulo,São Paulo,29ª Rodada,3,29,Prudentão,2,3,SP,SP
16:00:00,Domingo,2010-10-10,Avaí,Flamengo,-,29ª Rodada,3,29,Ressacada,2,2,SC,RJ
16:00:00,Domingo,2010-10-10,Botafogo-RJ,Palmeiras,-,29ª Rodada,3,29,Engenhão,0,0,RJ,SP
16:00:00,Domingo,2010-10-10,Corinthians,Atlético-GO,Atlético-GO,29ª Rodada,3,29,Pacaembu,3,4,SP,GO
18:30:00,Domingo,2010-10-10,Ceará,Guarani,Ceará,29ª Rodada,3,29,Castelão,2,0,CE,SP
16:00:00,Domingo,2010-10-10,Cruzeiro,Fluminense,Cruzeiro,29ª Rodada,3,29,Arena do Jacaré,1,0,MG,RJ
16:00:00,Domingo,2010-10-10,Goiás,Vitória,Goiás,29ª Rodada,3,29,Serra Dourada,1,0,GO,ES
18:30:00,Domingo,2010-10-10,Internacional,Atlético-MG,Internacional,29ª Rodada,3,29,Beira Rio,1,0,RS,MG
22:00:00,Quarta-feira,2010-10-13,Santos,Internacional,Santos,13ª Rodada,3,13,Vila Belmiro,1,0,SP,RS
22:00:00,Quarta-feira,2010-10-13,Vasco,Corinthians,Vasco,18ª Rodada,3,18,São Januário,2,0,RJ,SP
18:30:00,Sábado,2010-10-16,Athlético-PR,Goiás,Athlético-PR,30ª Rodada,3,30,Arena da Baixada,2,1,PR,GO
18:30:00,Sábado,2010-10-16,Flamengo,Internacional,Flamengo,30ª Rodada,3,30,Engenhão,3,0,RJ,RS
18:30:00,Domingo,2010-10-17,Fluminense,Botafogo-RJ,-,30ª Rodada,3,30,Engenhão,0,0,RJ,RJ
18:30:00,Domingo,2010-10-17,Palmeiras,Ceará,-,30ª Rodada,3,30,Arena Barueri,1,1,SP,CE
16:00:00,Domingo,2010-10-17,Guarani,Corinthians,-,30ª Rodada,3,30,Brinco de Ouro,0,0,SP,SP
16:00:00,Domingo,2010-10-17,Atlético-GO,Vasco,Atlético-GO,30ª Rodada,3,30,Serra Dourada,2,0,GO,RJ
16:00:00,Domingo,2010-10-17,Atlético-MG,Avaí,Atlético-MG,30ª Rodada,3,30,Arena do Jacaré,2,0,MG,SC
16:00:00,Domingo,2010-10-17,Grêmio,Cruzeiro,Grêmio,30ª Rodada,3,30,Olímpico Monumental,2,1,RS,MG
18:30:00,Domingo,2010-10-17,São Paulo,Santos,São Paulo,30ª Rodada,3,30,Morumbi,4,3,SP,SP
16:00:00,Domingo,2010-10-17,Vitória,Grêmio Prudente,Vitória,30ª Rodada,3,30,Barradão,2,0,ES,SP
18:30:00,Sábado,2010-10-23,Guarani,Atlético-GO,Atlético-GO,31ª Rodada,3,31,Brinco de Ouro,0,1,SP,GO
18:30:00,Sábado,2010-10-23,Botafogo-RJ,Vitória,Botafogo-RJ,31ª Rodada,3,31,Engenhão,1,0,RJ,ES
18:30:00,Domingo,2010-10-24,Vasco,Flamengo,-,31ª Rodada,3,31,Engenhão,1,1,RJ,RJ
16:00:00,Domingo,2010-10-24,Athlético-PR,Fluminense,-,31ª Rodada,3,31,Arena da Baixada,2,2,PR,RJ
18:30:00,Domingo,2010-10-24,Grêmio,Internacional,-,31ª Rodada,3,31,Olímpico Monumental,2,2,RS,RS
18:30:00,Domingo,2010-10-24,Cruzeiro,Atlético-MG,Atlético-MG,31ª Rodada,3,31,Parque do Sabiá,3,4,MG,MG
16:00:00,Domingo,2010-10-24,Ceará,São Paulo,Ceará,31ª Rodada,3,31,Castelão,2,0,CE,SP
16:00:00,Domingo,2010-10-24,Corinthians,Palmeiras,Corinthians,31ª Rodada,3,31,Pacaembu,1,0,SP,SP
16:00:00,Domingo,2010-10-24,Goiás,Avaí,Goiás,31ª Rodada,3,31,Serra Dourada,1,0,GO,SC
18:30:00,Domingo,2010-10-24,Santos,Grêmio Prudente,Grêmio Prudente,31ª Rodada,3,31,Vila Belmiro,2,3,SP,SP
22:00:00,Quarta-feira,2010-10-27,Flamengo,Corinthians,-,32ª Rodada,3,32,Engenhão,1,1,RJ,SP
21:00:00,Quinta-feira,2010-10-28,Atlético-GO,Ceará,-,32ª Rodada,3,32,Serra Dourada,1,1,GO,CE
21:00:00,Quinta-feira,2010-10-28,Fluminense,Grêmio,Fluminense,32ª Rodada,3,32,Engenhão,2,0,RJ,RS
21:00:00,Quinta-feira,2010-10-28,São Paulo,Athlético-PR,São Paulo,32ª Rodada,3,32,Arena Barueri,2,1,SP,PR
16:00:00,Sábado,2010-10-30,Internacional,Santos,-,32ª Rodada,3,32,Beira Rio,1,1,RS,SP
18:30:00,Sábado,2010-10-30,Avaí,Guarani,Avaí,32ª Rodada,3,32,Ressacada,1,0,SC,SP
18:30:00,Sábado,2010-10-30,Atlético-MG,Botafogo-RJ,Botafogo-RJ,32ª Rodada,3,32,Arena do Jacaré,0,2,MG,RJ
18:30:00,Sábado,2010-10-30,Grêmio Prudente,Cruzeiro,Cruzeiro,32ª Rodada,3,32,Prudentão,0,2,SP,MG
18:30:00,Sábado,2010-10-30,Palmeiras,Goiás,Palmeiras,32ª Rodada,3,32,Arena Barueri,3,2,SP,GO
16:00:00,Sábado,2010-10-30,Vitória,Vasco,Vitória,32ª Rodada,3,32,Barradão,4,2,ES,RJ
19:30:00,Quarta-feira,2010-11-03,Guarani,Atlético-MG,-,33ª Rodada,3,33,Brinco de Ouro,0,0,SP,MG
21h50,Quarta-feira,2010-11-03,Ceará,Flamengo,-,33ª Rodada,3,33,Castelão,2,2,CE,RJ
19:30:00,Quarta-feira,2010-11-03,Internacional,Fluminense,-,33ª Rodada,3,33,Beira Rio,0,0,RS,RJ
19:30:00,Quarta-feira,2010-11-03,Santos,Vitória,-,33ª Rodada,3,33,Vila Belmiro,1,1,SP,ES
19:30:00,Quarta-feira,2010-11-03,Botafogo-RJ,Atlético-GO,Botafogo-RJ,33ª Rodada,3,33,Engenhão,3,2,RJ,GO
21h50,Quarta-feira,2010-11-03,Corinthians,Avaí,Corinthians,33ª Rodada,3,33,Pacaembu,4,0,SP,SC
19:30:00,Quarta-feira,2010-11-03,Goiás,Grêmio,Grêmio,33ª Rodada,3,33,Serra Dourada,0,2,GO,RS
21h50,Quarta-feira,2010-11-03,Cruzeiro,São Paulo,São Paulo,33ª Rodada,3,33,Parque do Sabiá,0,2,MG,SP
21:00:00,Quinta-feira,2010-11-04,Athlético-PR,Palmeiras,Athlético-PR,33ª Rodada,3,33,Arena da Baixada,1,0,PR,SP
21:00:00,Quinta-feira,2010-11-04,Vasco,Grêmio Prudente,Vasco,33ª Rodada,3,33,São Januário,2,1,RJ,SP
19:30:00,Sábado,2010-11-06,Atlético-GO,Internacional,-,34ª Rodada,3,34,Serra Dourada,2,2,GO,RS
19:30:00,Sábado,2010-11-06,Atlético-MG,Santos,-,34ª Rodada,3,34,Arena do Jacaré,2,2,MG,SP
19:30:00,Sábado,2010-11-06,Grêmio,Ceará,Grêmio,34ª Rodada,3,34,Olímpico Monumental,5,1,RS,CE
17:00:00,Domingo,2010-11-07,Avaí,Botafogo-RJ,-,34ª Rodada,3,34,Ressacada,0,0,SC,RJ
19:30:00,Domingo,2010-11-07,Flamengo,Athlético-PR,Athlético-PR,34ª Rodada,3,34,Raulino de Oliveira,0,1,RJ,PR
17:00:00,Domingo,2010-11-07,São Paulo,Corinthians,Corinthians,34ª Rodada,3,34,Morumbi,0,2,SP,SP
17:00:00,Domingo,2010-11-07,Vitória,Cruzeiro,Cruzeiro,34ª Rodada,3,34,Barradão,0,1,ES,MG
19:30:00,Domingo,2010-11-07,Fluminense,Vasco,Fluminense,34ª Rodada,3,34,Engenhão,1,0,RJ,RJ
17:00:00,Domingo,2010-11-07,Grêmio Prudente,Goiás,Grêmio Prudente,34ª Rodada,3,34,Prudentão,4,1,SP,GO
19:30:00,Domingo,2010-11-07,Palmeiras,Guarani,Palmeiras,34ª Rodada,3,34,Arena Barueri,1,0,SP,SP
21h50,Quarta-feira,2010-11-10,Ceará,Botafogo-RJ,-,35ª Rodada,3,35,Castelão,2,2,CE,RJ
19:30:00,Sábado,2010-11-13,Santos,Grêmio,-,35ª Rodada,3,35,Vila Belmiro,0,0,SP,RS
19:30:00,Sábado,2010-11-13,Atlético-MG,Flamengo,Atlético-MG,35ª Rodada,3,35,Arena do Jacaré,4,1,MG,RJ
19:30:00,Sábado,2010-11-13,Corinthians,Cruzeiro,Corinthians,35ª Rodada,3,35,Pacaembu,1,0,SP,MG
17:00:00,Domingo,2010-11-14,Fluminense,Goiás,-,35ª Rodada,3,35,Engenhão,1,1,RJ,GO
17:00:00,Domingo,2010-11-14,Vasco,São Paulo,-,35ª Rodada,3,35,São Januário,1,1,RJ,SP
17:00:00,Domingo,2010-11-14,Guarani,Vitória,-,35ª Rodada,3,35,Brinco de Ouro,1,1,SP,ES
17:00:00,Domingo,2010-11-14,Atlético-GO,Palmeiras,Atlético-GO,35ª Rodada,3,35,Serra Dourada,3,0,GO,SP
19:30:00,Domingo,2010-11-14,Athlético-PR,Grêmio Prudente,Athlético-PR,35ª Rodada,3,35,Arena da Baixada,2,1,PR,SP
17:00:00,Domingo,2010-11-14,Internacional,Avaí,Avaí,35ª Rodada,3,35,Beira Rio,2,3,RS,SC
19:30:00,Sábado,2010-11-20,Grêmio Prudente,Ceará,-,36ª Rodada,3,36,Prudentão,1,1,SP,CE
19:30:00,Sábado,2010-11-20,Flamengo,Guarani,Flamengo,36ª Rodada,3,36,Engenhão,2,1,RJ,SP
19:30:00,Sábado,2010-11-20,Grêmio,Athlético-PR,Grêmio,36ª Rodada,3,36,Olímpico Monumental,3,1,RS,PR
17:00:00,Domingo,2010-11-21,Vitória,Corinthians,-,36ª Rodada,3,36,Barradão,1,1,ES,SP
17:00:00,Domingo,2010-11-21,Palmeiras,Atlético-MG,Atlético-MG,36ª Rodada,3,36,Fonte Luminosa,0,2,SP,MG
19:30:00,Domingo,2010-11-21,Avaí,Atlético-GO,Avaí,36ª Rodada,3,36,Ressacada,3,0,SC,GO
19:30:00,Domingo,2010-11-21,Cruzeiro,Vasco,Cruzeiro,36ª Rodada,3,36,Arena do Jacaré,3,1,MG,RJ
17:00:00,Domingo,2010-11-21,São Paulo,Fluminense,Fluminense,36ª Rodada,3,36,Arena Barueri,1,4,SP,RJ
17:00:00,Domingo,2010-11-21,Botafogo-RJ,Internacional,Internacional,36ª Rodada,3,36,Engenhão,1,2,RJ,RS
19:30:00,Domingo,2010-11-21,Goiás,Santos,Santos,36ª Rodada,3,36,Serra Dourada,1,4,GO,SP
17:00:00,Domingo,2010-11-28,Ceará,Athlético-PR,-,37ª Rodada,3,37,Castelão,1,1,CE,PR
17:00:00,Domingo,2010-11-28,Atlético-GO,São Paulo,-,37ª Rodada,3,37,Serra Dourada,1,1,GO,SP
17:00:00,Domingo,2010-11-28,Internacional,Vitória,-,37ª Rodada,3,37,Beira Rio,1,1,RS,ES
17:00:00,Domingo,2010-11-28,Atlético-MG,Goiás,Atlético-MG,37ª Rodada,3,37,Arena do Jacaré,3,1,MG,GO
17:00:00,Domingo,2010-11-28,Avaí,Santos,Avaí,37ª Rodada,3,37,Ressacada,3,2,SC,SP
17:00:00,Domingo,2010-11-28,Botafogo-RJ,Grêmio Prudente,Botafogo-RJ,37ª Rodada,3,37,Engenhão,3,1,RJ,SP
17:00:00,Domingo,2010-11-28,Corinthians,Vasco,Corinthians,37ª Rodada,3,37,Pacaembu,2,0,SP,RJ
17:00:00,Domingo,2010-11-28,Flamengo,Cruzeiro,Cruzeiro,37ª Rodada,3,37,Raulino de Oliveira,1,2,RJ,MG
17:00:00,Domingo,2010-11-28,Palmeiras,Fluminense,Fluminense,37ª Rodada,3,37,Arena Barueri,1,2,SP,RJ
17:00:00,Domingo,2010-11-28,Guarani,Grêmio,Grêmio,37ª Rodada,3,37,Brinco de Ouro,0,3,SP,RS
21:00:00,Quinta-feira,2010-12-02,Grêmio Prudente,Internacional,Internacional,38ª Rodada,3,38,Prudentão,0,3,SP,RS
17:00:00,Domingo,2010-12-05,Vitória,Atlético-GO,-,38ª Rodada,3,38,Barradão,0,0,ES,GO
17:00:00,Domingo,2010-12-05,Goiás,Corinthians,-,38ª Rodada,3,38,Serra Dourada,1,1,GO,SP
17:00:00,Domingo,2010-12-05,Santos,Flamengo,-,38ª Rodada,3,38,Vila Belmiro,0,0,SP,RJ
17:00:00,Domingo,2010-12-05,Athlético-PR,Avaí,Athlético-PR,38ª Rodada,3,38,Arena da Baixada,1,0,PR,SC
17:00:00,Domingo,2010-12-05,Cruzeiro,Palmeiras,Cruzeiro,38ª Rodada,3,38,Arena do Jacaré,2,1,MG,SP
17:00:00,Domingo,2010-12-05,FLUMINENSE,GUARANI,FLUMINENSE,38ª Rodada,3,38,Engenhão,1,0,RJ,SP
17:00:00,Domingo,2010-12-05,Grêmio,Botafogo-RJ,Grêmio,38ª Rodada,3,38,Olímpico Monumental,3,0,RS,RJ
17:00:00,Domingo,2010-12-05,São Paulo,Atlético-MG,São Paulo,38ª Rodada,3,38,Morumbi,4,0,SP,MG
17:00:00,Domingo,2010-12-05,Vasco,Ceará,Vasco,38ª Rodada,3,38,São Januário,2,0,RJ,CE
21:00:00,Sábado,2011-05-21,Santos,Internacional,-,1ª Rodada,2,1,Vila Belmiro,1,1,SP,RS
18:30:00,Sábado,2011-05-21,Atlético-MG,Athlético-PR,Atlético-MG,1ª Rodada,2,1,Arena do Jacaré,3,0,MG,PR
18:30:00,Sábado,2011-05-21,Flamengo,Avaí,Flamengo,1ª Rodada,2,1,Cláudio Moacyr,4,0,RJ,SC
18:30:00,Sábado,2011-05-21,Ceará,Vasco,Vasco,1ª Rodada,2,1,Presidente Vargas,1,3,CE,RJ
18:30:00,Domingo,2011-05-22,América-MG,Bahia,América-MG,1ª Rodada,2,1,Arena do Jacaré,2,1,MG,BA
16:00:00,Domingo,2011-05-22,Coritiba,Atlético-GO,Atlético-GO,1ª Rodada,2,1,Couto Pereira,0,1,PR,GO
16:00:00,Domingo,2011-05-22,Grêmio,Corinthians,Corinthians,1ª Rodada,2,1,Olímpico Monumental,1,2,RS,SP
16:00:00,Domingo,2011-05-22,Figueirense,Cruzeiro,Figueirense,1ª Rodada,2,1,Orlando Scarpelli,1,0,SC,MG
16:00:00,Domingo,2011-05-22,Palmeiras,Botafogo-RJ,Palmeiras,1ª Rodada,2,1,Teixeirão,1,0,SP,RJ
18:30:00,Domingo,2011-05-22,Fluminense,São Paulo,São Paulo,1ª Rodada,2,1,São Januário,0,2,RJ,SP
18:30:00,Sábado,2011-05-28,Avaí,Atlético-MG,Atlético-MG,2ª Rodada,2,2,Ressacada,1,3,SC,MG
18:30:00,Sábado,2011-05-28,Botafogo-RJ,Santos,Botafogo-RJ,2ª Rodada,2,2,Engenhão,1,0,RJ,SP
18:30:00,Sábado,2011-05-28,Internacional,Ceará,Ceará,2ª Rodada,2,2,Beira Rio,0,1,RS,CE
21:00:00,Sábado,2011-05-28,São Paulo,Figueirense,São Paulo,2ª Rodada,2,2,Morumbi,1,0,SP,SC
16:00:00,Domingo,2011-05-29,Bahia,Flamengo,-,2ª Rodada,2,2,Pituaçu,3,3,BH,RJ
